file,uuid,uuidStatus,imageCount
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040820_3CHIP_DIVE_HIGHLIGHTS_TAPE1OF1_SEG1OF1.xml,7486755c-2e35-56a8-9fd8-a7caea3ad154,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040820_3CHIP_DIVE_HIGHTLIGHTS-NoSound_TAPE1OF1_SEG1OF1.xml,4348cd54-14a6-5f85-9e7e-981f62483f51,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040821_3CHIP_DIVE_JSL2-3460_TAPE1OF1_SEG1OF1.xml,3e694936-00d3-5476-8b2f-1a6a201e8005,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040822_3CHIP_DIVE_JSL2-3461_TAPE1OF3_SEG1OF1.xml,ffa88cc4-4641-5739-aa0c-f733434d3f5c,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040822_3CHIP_DIVE_JSL2-3461_TAPE2OF3_SEG1OF1.xml,d8733ddb-d7f2-53cb-94a7-dfc9794aa2c6,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040822_3CHIP_DIVE_JSL2-3461_TAPE3OF3_SEG1OF1.xml,b65e6d6d-d588-5faf-8d72-448bc3415439,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3462_TAPE1OF1_SEG1OF2.xml,721bf425-57e0-524f-b8d4-b1237770f509,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3462_TAPE1OF1_SEG2OF2.xml,48062abc-65a4-5cf2-bc81-82800c820323,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3463_TAPE1OF3_SEG1OF2.xml,032e266a-8084-56f8-a334-239f0986faf2,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3463_TAPE1OF3_SEG2OF2.xml,aec30d35-1377-5e23-b266-a5ccd8125df6,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3463_TAPE2OF3_SEG1OF2.xml,984957c1-e218-5c2b-8a43-7f53b73f51b8,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3463_TAPE2OF3_SEG2OF2.xml,11b420d1-3547-53f5-8f17-76c9c9573042,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040824_3CHIP_DIVE_JSL2-3463_TAPE3OF3_SEG1OF1.xml,2299bc7f-c37e-5229-ac7f-0dad845dfa00,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040825_3CHIP_DIVE_JSL2-3465_TAPE1OF2_SEG1OF1.xml,f497af32-04f7-582a-9d54-7ad7fe89213b,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040825_3CHIP_DIVE_JSL2-3465_TAPE2OF2_SEG1OF1.xml,04deb1f2-0f6d-55c9-a49f-51c647895bdc,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3466_TAPE1OF3_SEG1OF2.xml,23edc687-8566-5717-869a-5fd2b32965f2,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3466_TAPE1OF3_SEG2OF2.xml,6a997a94-f9a2-5621-a11a-9c0ebc966b10,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3466_TAPE2OF3_SEG1OF2.xml,b6e02d5e-70be-5c85-98d2-e385611dd80f,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3466_TAPE2OF3_SEG2OF2.xml,4a330c61-58a1-5b21-a476-b6368b486dea,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3466_TAPE3OF3_SEG1OF1.xml,31684032-eaee-582a-b8df-68c533303096,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3467_TAPE1OF2_SEG1OF2.xml,38585bd6-f4b7-50d7-90e0-313f2fd34e36,VALID,0
